identifier,created_on,updated_on,ingestion_type,provider,source,foreign_identifier,foreign_landing_url,url,thumbnail,width,height,filesize,license,license_version,creator,creator_url,title,meta_data,tags,watermarked,last_synced_with_source,removed_from_source,filetype,category,standardized_popularity
ca1688b7-dcf9-417b-8550-1a7f522ef8fe,2018-11-08 17:31:32.467511+00,2018-11-24 00:46:06.164351+00,provider_api,flickr,flickr,6316540837,https://www.flickr.com/photos/83441679@N00/6316540837,https://farm7.staticflickr.com/6033/6316540837_f70c535f7d_b.jpg,https://farm7.staticflickr.com/6033/6316540837_f70c535f7d_m.jpg,1024,765,,by-sa,2,lindsayloveshermac,https://www.flickr.com/photos/83441679@N00,IMG_2310,"{""pub_date"": ""1320545431"", ""date_taken"": ""2011-10-15 14:02:53"", ""license_url"": ""https://creativecommons.org/licenses/by-sa/2.0/"", ""raw_license_url"": null}","[{""name"": ""2011"", ""provider"": ""flickr""}, {""name"": ""louisiana"", ""provider"": ""flickr""}, {""name"": ""lake"", ""provider"": ""flickr""}, {""name"": ""bistineau"", ""provider"": ""flickr""}]",f,2018-11-08 17:31:32.467511+00,t,,,
4306571c-bfb5-4c6d-82ca-008a98861f5a,2018-11-09 02:22:56.756031+00,2019-04-15 16:19:35.862341+00,provider_api,flickr,flickr,11151982814,www.flickr.com/photos/28708174@N00/11151982814,https://live.staticflickr.com/3765/11151982814_ce74d42791_b.jpg,https://live.staticflickr.com/3765/11151982814_ce74d42791_m.jpg,1024,768,,by-nd,2,toyin falola,www.flickr.com/photos/28708174@N00,IMG_6898,"{""pub_date"": ""1385908099"", ""date_taken"": ""2012-09-06 00:33:02""}",{},f,2019-04-15 16:19:35.862341+00,t,,,
fb40ec4c-08eb-4e82-b098-0b7a62808498,2018-12-20 20:51:17.277318+00,2019-04-15 16:19:35.862341+00,provider_api,flickr,flickr,11152057123,https://www.flickr.com/photos/28708174@N00/11152057123,https://live.staticflickr.com/3744/11152057123_defd5c3121_b.jpg,https://live.staticflickr.com/3744/11152057123_defd5c3121_m.jpg,1024,768,,by-nd,2,toyin falola,https://www.flickr.com/photos/28708174@N00,IMG_6867,"{""pub_date"": ""1385907933"", ""date_taken"": ""2012-09-05 23:52:33"", ""license_url"": ""https://creativecommons.org/licenses/by-nd/2.0/"", ""raw_license_url"": null}",,f,2019-04-15 16:19:35.862341+00,t,,,
7db8e1df-c6c4-4293-96ee-a82cad87e955,2018-11-09 02:22:56.756031+00,2019-04-15 16:19:35.862341+00,provider_api,flickr,flickr,11151875386,www.flickr.com/photos/28708174@N00/11151875386,https://live.staticflickr.com/7300/11151875386_c200c8f8f5_b.jpg,https://live.staticflickr.com/7300/11151875386_c200c8f8f5_m.jpg,1024,768,,by-nd,2,toyin falola,www.flickr.com/photos/28708174@N00,IMG_6844,"{""pub_date"": ""1385907805"", ""date_taken"": ""2012-09-05 22:14:03""}",{},f,2019-04-15 16:19:35.862341+00,t,,,
1f216fda-fe3b-4066-8dcf-204efb21f95f,2018-12-20 20:51:17.277318+00,2019-04-15 16:19:35.862341+00,provider_api,flickr,flickr,11152019903,www.flickr.com/photos/28708174@N00/11152019903,https://live.staticflickr.com/3742/11152019903_9b384caffe_b.jpg,https://live.staticflickr.com/3742/11152019903_9b384caffe_m.jpg,1024,768,,by-nd,2,toyin falola,www.flickr.com/photos/28708174@N00,IMG_6842,"{""pub_date"": ""1385907794"", ""date_taken"": ""2012-09-05 22:13:11""}",{},f,2019-04-15 16:19:35.862341+00,t,,,
6f66b46c-62c2-4e43-8c2c-f903b905c411,2018-11-08 17:31:32.467511+00,2018-11-24 00:46:06.164351+00,provider_api,flickr,flickr,5306193677,www.flickr.com/photos/42559945@N08/5306193677,https://farm6.staticflickr.com/5082/5306193677_618fe5e140_b.jpg,https://farm6.staticflickr.com/5082/5306193677_618fe5e140_m.jpg,1024,768,,by-sa,2,zumalakarregi,www.flickr.com/photos/42559945@N08,Isabel IIaren bitxiak (9),"{""pub_date"": ""1293721679"", ""date_taken"": ""2010-12-30 13:16:21"", ""description"": ""(eu)Aurtengoan ere Gabonetako oporretarako ekintza bereziak antolatu ditu Zumalakarregi Museoak. Abenduaren 28, 29, 30 eta Urtarrilaren 5ean, goizeko 11.00hasi eta 13.00ak bitartean. \\n(es)El Museo Zumalakarregi ha organizado una vez m\\xe1s actividades para las vacaciones de navidad 2010. Los talleres ser\\xe1n los d\\xedas 28, 29, y 30 de diciembre y el 5 de enero, de 11.00 a 13.00 de la ma\\xf1ana.""}","[{""name"": ""navidad"", ""provider"": ""flickr""}, {""name"": ""ni\\xf1os"", ""provider"": ""flickr""}, {""name"": ""reinaisabelii"", ""provider"": ""flickr""}, {""name"": ""zumalakarregimuseoa"", ""provider"": ""flickr""}, {""name"": ""actividades"", ""provider"": ""flickr""}, {""name"": ""joyas"", ""provider"": ""flickr""}, {""name"": ""oporraldia"", ""provider"": ""flickr""}, {""name"": ""goierri"", ""provider"": ""flickr""}, {""name"": ""ormaiztegi"", ""provider"": ""flickr""}, {""name"": ""estampas"", ""provider"": ""flickr""}, {""name"": ""haurrentzat"", ""provider"": ""flickr""}, {""name"": ""gabonak"", ""provider"": ""flickr""}, {""name"": ""t\\xedteres"", ""provider"": ""flickr""}, {""name"": ""tailerrak"", ""provider"": ""flickr""}]",f,2018-11-08 17:31:32.467511+00,t,,,
7db13df8-5d42-46c5-b961-6831e6e4c71f,2018-11-08 17:31:32.467511+00,2018-11-24 00:46:06.164351+00,provider_api,flickr,flickr,5655716905,www.flickr.com/photos/16319318@N00/5655716905,https://farm6.staticflickr.com/5068/5655716905_e1e9001d71_b.jpg,https://farm6.staticflickr.com/5068/5655716905_e1e9001d71_m.jpg,1024,768,,by-nc,2,PacoScott,www.flickr.com/photos/16319318@N00,IMG_6610,"{""pub_date"": ""1303785015"", ""date_taken"": ""2011-04-23 13:10:31""}",{},f,2018-11-08 17:31:32.467511+00,t,,,
ff0de946-a836-49fa-9707-2a9281e60d5e,2018-11-08 17:31:32.467511+00,2018-11-24 00:46:06.164351+00,provider_api,flickr,flickr,5661863670,www.flickr.com/photos/53377826@N07/5661863670,https://farm6.staticflickr.com/5182/5661863670_bf8c6ff19b.jpg,https://farm6.staticflickr.com/5182/5661863670_bf8c6ff19b_m.jpg,500,334,,by-nc-nd,2,Callistta photos,www.flickr.com/photos/53377826@N07,117.365 - 2704,"{""pub_date"": ""1303923412"", ""date_taken"": ""2011-04-27 18:38:24""}","[{""name"": ""projet365"", ""provider"": ""flickr""}]",f,2018-11-08 17:31:32.467511+00,t,,,
6e6c42dc-3973-426f-98ff-2c1bc99b0e25,2018-09-11 13:06:48.062657+00,2019-07-20 00:23:14.523538+00,commoncrawl,behance,behance,https://mir-s3-cdn-cf.behance.net/project_modules/disp/93a6b137031899.560658f71a33a.jpg,https://www.behance.net/gallery/4690449/ISPA-Campaign-to-attract-new-students,https://mir-s3-cdn-cf.behance.net/project_modules/disp/93a6b137031899.560658f71a33a.jpg,,,,,by-nc,4,Filipe Lizardo,,ISPA - Campaign to attract new students,"{""set"": ""https://www.behance.net/gallery/4690449/ISPA-Campaign-to-attract-new-students"", ""description"": ""-""}","[{""name"": ""campaign"", ""provider"": ""behance""}, {""name"": ""University"", ""provider"": ""behance""}, {""name"": ""Portugal"", ""provider"": ""behance""}, {""name"": ""ispa"", ""provider"": ""behance""}, {""name"": ""Lisbon"", ""provider"": ""behance""}, {""name"": ""boy"", ""provider"": ""behance""}, {""name"": ""girl"", ""provider"": ""behance""}, {""name"": ""learning"", ""provider"": ""behance""}, {""name"": ""psicology"", ""provider"": ""behance""}, {""name"": ""cool"", ""provider"": ""behance""}, {""name"": ""academic degree"", ""provider"": ""behance""}, {""name"": ""Students"", ""provider"": ""behance""}, {""name"": ""red"", ""provider"": ""behance""}, {""name"": ""rorschach"", ""provider"": ""behance""}, {""name"": ""college"", ""provider"": ""behance""}, {""name"": ""layout"", ""accuracy"": 0.99384, ""provider"": ""clarifai""}, {""name"": ""stripe"", ""accuracy"": 0.99366, ""provider"": ""clarifai""}, {""name"": ""template"", ""accuracy"": 0.99247, ""provider"": ""clarifai""}, {""name"": ""page"", ""accuracy"": 0.99014, ""provider"": ""clarifai""}, {""name"": ""banner"", ""accuracy"": 0.98934, ""provider"": ""clarifai""}, {""name"": ""World Wide Web"", ""accuracy"": 0.97617, ""provider"": ""clarifai""}, {""name"": ""set"", ""accuracy"": 0.96869, ""provider"": ""clarifai""}, {""name"": ""label"", ""accuracy"": 0.95952, ""provider"": ""clarifai""}, {""name"": ""navigation"", ""accuracy"": 0.95831, ""provider"": ""clarifai""}, {""name"": ""presentation"", ""accuracy"": 0.95795, ""provider"": ""clarifai""}, {""name"": ""heading"", ""accuracy"": 0.93578, ""provider"": ""clarifai""}, {""name"": ""form"", ""accuracy"": 0.9302, ""provider"": ""clarifai""}, {""name"": ""information"", ""accuracy"": 0.92999, ""provider"": ""clarifai""}, {""name"": ""card"", ""accuracy"": 0.92384, ""provider"": ""clarifai""}, {""name"": ""square"", ""accuracy"": 0.87851, ""provider"": ""clarifai""}, {""name"": ""facts"", ""accuracy"": 0.86595, ""provider"": ""clarifai""}, {""name"": ""bill"", ""accuracy"": 0.86519, ""provider"": ""clarifai""}, {""name"": ""illustration"", ""accuracy"": 0.86266, ""provider"": ""clarifai""}, {""name"": ""advertising"", ""accuracy"": 0.86053, ""provider"": ""clarifai""}, {""name"": ""vector"", ""accuracy"": 0.85425, ""provider"": ""clarifai""}]",f,2019-07-20 00:23:14.523538+00,t,,,
92689abe-f56c-4718-803a-22f462f3b55e,2018-11-08 17:31:32.467511+00,2018-11-24 00:46:06.164351+00,provider_api,flickr,flickr,5679246517,https://www.flickr.com/photos/34937696@N07/5679246517,https://farm6.staticflickr.com/5190/5679246517_536e057639_b.jpg,https://farm6.staticflickr.com/5190/5679246517_536e057639_m.jpg,1024,683,,by-nc-sa,2,@10,https://www.flickr.com/photos/34937696@N07,Men at work,"{""pub_date"": ""1304337332"", ""date_taken"": ""2011-04-27 04:25:22"", ""description"": ""Almost impossible to take pictures in China without someone wandering aimlessly into your picture frame"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-sa/2.0/"", ""raw_license_url"": null}","[{""name"": ""menatwork"", ""provider"": ""flickr""}, {""name"": ""streetviews"", ""provider"": ""flickr""}, {""name"": ""shanghai"", ""provider"": ""flickr""}, {""name"": ""china"", ""provider"": ""flickr""}, {""name"": ""sjanghai"", ""provider"": ""flickr""}]",f,2018-11-08 17:31:32.467511+00,t,,,
52f594e0-59ef-42b8-92d1-d1da353168e3,2018-11-09 10:31:06.910129+00,2019-08-05 17:04:33.955919+00,provider_api,flickr,flickr,42900116061,https://www.flickr.com/photos/150386686@N03/42900116061,https://live.staticflickr.com/1789/42900116061_b0f89d5478_b.jpg,https://live.staticflickr.com/1789/42900116061_b0f89d5478_m.jpg,1024,683,,by,2,PHOTO SPORTS,https://www.flickr.com/photos/150386686@N03,20180613-0115 ATLÉTICO X PARANA SUB 19,"{""pub_date"": ""1529419752"", ""date_taken"": ""2018-06-13 14:32:59"", ""license_url"": ""https://creativecommons.org/licenses/by/2.0/"", ""raw_license_url"": null}",,f,2019-08-05 17:04:33.955919+00,t,,,
626d8fe5-6a10-48d1-846d-fe0c580cacdb,2019-07-19 16:32:14.16614+00,2019-07-20 00:23:14.523538+00,commoncrawl,behance,behance,https://mir-s3-cdn-cf.behance.net/project_modules/1400/371e8867862239.5b4a3bbc8ff6b.png,https://www.behance.net/gallery/67862239/InnStyle-booking-system-youll-be-happy-to-stay-with,https://mir-s3-cdn-cf.behance.net/project_modules/1400/371e8867862239.5b4a3bbc8ff6b.png,,,,,by-nc-nd,4,"Netguru Team, Jarek Ceborski",,InnStyle - booking system you'll be happy to stay with,"{""set"": ""https://www.behance.net/gallery/67862239/InnStyle-booking-system-youll-be-happy-to-stay-with"", ""description"": ""InnStyle is a booking system for hotels and guest houses. One useful place to make and manage all your bookings so you can be the host and not the secretary. Inn Style gives its guests exactly what they want – a slick and simple way to book online.Origi&#8230;"", ""license_url"": ""https://creativecommons.org/licenses/by-nc-nd/4.0/"", ""raw_license_url"": null}","[{""name"": ""system"", ""provider"": ""behance""}, {""name"": ""dashboard"", ""provider"": ""behance""}, {""name"": ""landing page"", ""provider"": ""behance""}, {""name"": ""Booking"", ""provider"": ""behance""}, {""name"": ""ILLUSTRATION"", ""provider"": ""behance""}, {""name"": ""UI"", ""provider"": ""behance""}, {""name"": ""PMS"", ""provider"": ""behance""}, {""name"": ""Travel"", ""provider"": ""behance""}, {""name"": ""hotels"", ""provider"": ""behance""}, {""name"": ""ux"", ""provider"": ""behance""}]",f,2019-07-20 00:23:14.523538+00,t,,,
1d6b6cf3-cd0a-4c47-948a-1617188d11f2,2018-11-08 17:31:32.467511+00,2018-11-24 00:46:06.164351+00,provider_api,flickr,flickr,5689603233,www.flickr.com/photos/43840881@N06/5689603233,https://farm6.staticflickr.com/5143/5689603233_5388c2e79c_b.jpg,https://farm6.staticflickr.com/5143/5689603233_5388c2e79c_m.jpg,1024,683,,by-nc-nd,2,Madrid2011jmj,www.flickr.com/photos/43840881@N06,IMG_5187,"{""pub_date"": ""1304596354"", ""date_taken"": ""2011-03-17 22:00:54""}","[{""name"": ""giornatamondialedellagiovent\\xf9"", ""provider"": ""flickr""}, {""name"": ""madrid"", ""provider"": ""flickr""}, {""name"": ""gmg"", ""provider"": ""flickr""}, {""name"": ""jmj"", ""provider"": ""flickr""}, {""name"": ""wyd"", ""provider"": ""flickr""}, {""name"": ""jornadamundialdelajuventud"", ""provider"": ""flickr""}, {""name"": ""worldyouthday"", ""provider"": ""flickr""}, {""name"": ""sdm"", ""provider"": ""flickr""}, {""name"": ""2011"", ""provider"": ""flickr""}]",f,2018-11-08 17:31:32.467511+00,t,,,
3af282fa-28fe-439b-bc24-af1233c24d13,2018-11-08 17:31:32.467511+00,2018-11-24 00:46:06.164351+00,provider_api,flickr,flickr,5692312545,www.flickr.com/photos/69802987@N00/5692312545,https://farm6.staticflickr.com/5102/5692312545_73ed0fea59_b.jpg,https://farm6.staticflickr.com/5102/5692312545_73ed0fea59_m.jpg,1024,768,,by-nc-sa,2,tsilb,www.flickr.com/photos/69802987@N00,DSCN5686,"{""pub_date"": ""1304671439"", ""date_taken"": ""2010-06-14 09:45:03""}","[{""name"": ""scenery"", ""provider"": ""flickr""}, {""name"": ""city"", ""provider"": ""flickr""}, {""name"": ""mountain"", ""provider"": ""flickr""}, {""name"": ""landscape"", ""provider"": ""flickr""}, {""name"": ""panorama"", ""provider"": ""flickr""}]",f,2018-11-08 17:31:32.467511+00,t,,,
2dbefdfa-9d19-42d7-9d18-133459309732,2018-12-20 20:51:17.277318+00,2019-04-15 16:19:35.862341+00,provider_api,flickr,flickr,11157590803,www.flickr.com/photos/28708174@N00/11157590803,https://live.staticflickr.com/5497/11157590803_434e0b643b_b.jpg,https://live.staticflickr.com/5497/11157590803_434e0b643b_m.jpg,1024,768,,by-nd,2,toyin falola,www.flickr.com/photos/28708174@N00,DSCN3249,"{""pub_date"": ""1385926464"", ""date_taken"": ""2013-11-22 19:35:17""}",{},f,2019-04-15 16:19:35.862341+00,t,,,
2effda1b-4fb8-42f3-be86-c1d5634b0bf5,2018-12-20 20:51:17.277318+00,2019-04-15 16:19:35.862341+00,provider_api,flickr,flickr,11638045555,www.flickr.com/photos/106707265@N05/11638045555,https://live.staticflickr.com/2833/11638045555_e50b1dc34f_b.jpg,https://live.staticflickr.com/2833/11638045555_e50b1dc34f_m.jpg,1024,684,,by-sa,2,bramptonbearshockey,www.flickr.com/photos/106707265@N05,DSC_6302,"{""pub_date"": ""1388373840"", ""date_taken"": ""2013-12-28 13:04:54""}",{},f,2019-04-15 16:19:35.862341+00,t,,,
4d5e795a-1e40-4454-bc1c-997977d3392d,2018-11-09 02:22:56.756031+00,2019-04-15 16:19:35.862341+00,provider_api,flickr,flickr,11637936285,www.flickr.com/photos/106707265@N05/11637936285,https://live.staticflickr.com/7349/11637936285_a4b505e4cc_b.jpg,https://live.staticflickr.com/7349/11637936285_a4b505e4cc_m.jpg,684,1024,,by-sa,2,bramptonbearshockey,www.flickr.com/photos/106707265@N05,DSC_6256,"{""pub_date"": ""1388373871"", ""date_taken"": ""2013-12-28 12:41:52""}",{},f,2019-04-15 16:19:35.862341+00,t,,,
e2ecf49a-d3fc-4510-9658-3d4c0467faf6,2019-07-13 08:18:54.299394+00,2019-07-13 08:18:54.299394+00,provider_api,flickr,flickr,40568640650,https://www.flickr.com/photos/154383180@N03/40568640650,https://live.staticflickr.com/898/40568640650_9acb7ac5a8_b.jpg,https://live.staticflickr.com/898/40568640650_9acb7ac5a8_m.jpg,1024,683,,pdm,1,國際獅子會台灣總會網路相簿,https://www.flickr.com/photos/154383180@N03,AX6A4546,"{""pub_date"": ""1527390866"", ""date_taken"": ""2018-05-25 16:10:34"", ""license_url"": ""https://creativecommons.org/publicdomain/mark/1.0/"", ""raw_license_url"": null}",,f,2019-07-13 08:18:54.299394+00,t,,,
3931e0d7-f978-4a1e-a329-df1c27b9e004,2018-12-20 20:51:17.277318+00,2019-04-15 16:19:35.862341+00,provider_api,flickr,flickr,11638951004,www.flickr.com/photos/106707265@N05/11638951004,https://live.staticflickr.com/3713/11638951004_db093565da_b.jpg,https://live.staticflickr.com/3713/11638951004_db093565da_m.jpg,1024,684,,by-sa,2,bramptonbearshockey,www.flickr.com/photos/106707265@N05,DSC_6410,"{""pub_date"": ""1388375800"", ""date_taken"": ""2013-12-28 18:04:50""}",{},f,2019-04-15 16:19:35.862341+00,t,,,
8d91a4d9-6d9f-47eb-b02d-7c53b835476f,2018-12-20 20:51:17.277318+00,2019-04-15 16:19:35.862341+00,provider_api,flickr,flickr,11639878936,www.flickr.com/photos/106707265@N05/11639878936,https://live.staticflickr.com/5545/11639878936_581f559b1b_b.jpg,https://live.staticflickr.com/5545/11639878936_581f559b1b_m.jpg,1024,684,,by-sa,2,bramptonbearshockey,www.flickr.com/photos/106707265@N05,DSC_6605,"{""pub_date"": ""1388377710"", ""date_taken"": ""2013-12-29 17:30:31""}",{},f,2019-04-15 16:19:35.862341+00,t,,,
2ff9a053-f071-4d61-bf24-e4014bcf5d57,2018-12-20 20:51:17.277318+00,2019-04-15 16:19:35.862341+00,provider_api,flickr,flickr,11639050085,www.flickr.com/photos/106707265@N05/11639050085,https://live.staticflickr.com/5521/11639050085_5de86635f2_b.jpg,https://live.staticflickr.com/5521/11639050085_5de86635f2_m.jpg,1024,684,,by-sa,2,bramptonbearshockey,www.flickr.com/photos/106707265@N05,DSC_6575,"{""pub_date"": ""1388377727"", ""date_taken"": ""2013-12-29 17:09:57""}",{},f,2019-04-15 16:19:35.862341+00,t,,,
40072bdb-cfb7-4b7f-a2c5-899ccf9b4bb8,2018-12-20 20:51:17.277318+00,2019-04-15 16:19:35.862341+00,provider_api,flickr,flickr,11639426574,https://www.flickr.com/photos/106707265@N05/11639426574,https://live.staticflickr.com/3740/11639426574_a9451428d4_b.jpg,https://live.staticflickr.com/3740/11639426574_a9451428d4_m.jpg,684,1024,,by-sa,2,bramptonbearshockey,https://www.flickr.com/photos/106707265@N05,DSC_6568,"{""pub_date"": ""1388377728"", ""date_taken"": ""2013-12-29 17:06:42"", ""license_url"": ""https://creativecommons.org/licenses/by-sa/2.0/"", ""raw_license_url"": null}",,f,2019-04-15 16:19:35.862341+00,t,,,
574d7bad-505d-4646-aa3c-072a91e80c44,2018-11-09 02:22:56.756031+00,2019-04-15 16:19:35.862341+00,provider_api,flickr,flickr,11638897815,https://www.flickr.com/photos/106707265@N05/11638897815,https://live.staticflickr.com/3767/11638897815_20990c2e2a_b.jpg,https://live.staticflickr.com/3767/11638897815_20990c2e2a_m.jpg,1024,684,,by-sa,2,bramptonbearshockey,https://www.flickr.com/photos/106707265@N05,DSC_6501,"{""pub_date"": ""1388377767"", ""date_taken"": ""2013-12-29 12:02:53"", ""license_url"": ""https://creativecommons.org/licenses/by-sa/2.0/"", ""raw_license_url"": null}",,f,2019-04-15 16:19:35.862341+00,t,,,
ae10eb90-e83c-4dbe-9270-342ffb6c4fa3,2018-11-09 02:22:56.756031+00,2019-04-15 16:19:35.862341+00,provider_api,flickr,flickr,11641261943,www.flickr.com/photos/31762555@N03/11641261943,https://live.staticflickr.com/3748/11641261943_09a9d53c47_b.jpg,https://live.staticflickr.com/3748/11641261943_09a9d53c47_m.jpg,1024,683,,by-sa,2,Jos Wong,www.flickr.com/photos/31762555@N03,IMG_5392,"{""pub_date"": ""1388386843"", ""date_taken"": ""2013-12-22 17:03:24""}",{},f,2019-04-15 16:19:35.862341+00,t,,,
23c3bf10-44a8-4383-aef7-0e2d10109a3c,2018-11-09 02:22:56.756031+00,2019-04-03 19:40:51.325858+00,provider_api,flickr,flickr,15756128288,www.flickr.com/photos/71370732@N04/15756128288,https://farm8.staticflickr.com/7536/15756128288_143cbcfee2_b.jpg,https://farm8.staticflickr.com/7536/15756128288_143cbcfee2_m.jpg,1024,626,,by-sa,2,Absence de Marquage,www.flickr.com/photos/71370732@N04,Light on Water,"{""pub_date"": ""1417678674"", ""date_taken"": ""2014-12-04 18:27:41"", ""description"": ""Great Sandy Strait from Fraser Island.""}","[{""name"": ""ilfordxp2"", ""provider"": ""flickr""}, {""name"": ""nikonfm3"", ""provider"": ""flickr""}]",f,2019-04-03 19:40:51.325858+00,t,,,
86e6ee67-3f4c-46fa-905d-994516daa1da,2018-12-20 20:51:17.277318+00,2019-04-15 16:19:35.862341+00,provider_api,flickr,flickr,11211894403,www.flickr.com/photos/28708174@N00/11211894403,https://live.staticflickr.com/5506/11211894403_9a0f19eb5c_b.jpg,https://live.staticflickr.com/5506/11211894403_9a0f19eb5c_m.jpg,1024,683,,by-nd,2,toyin falola,www.flickr.com/photos/28708174@N00,2012 Christmas portraits-7160,"{""pub_date"": ""1386192334"", ""date_taken"": ""2012-12-24 04:14:40""}",{},f,2019-04-15 16:19:35.862341+00,t,,,
603f1b22-0a0c-4923-af3a-6d555c8568e5,2018-11-08 17:31:32.467511+00,2019-04-23 14:36:06.312326+00,provider_api,flickr,flickr,5728185740,https://www.flickr.com/photos/33753530@N00/5728185740,https://live.staticflickr.com/5067/5728185740_bd062d5361_b.jpg,https://live.staticflickr.com/5067/5728185740_bd062d5361_m.jpg,683,1024,,by-nc,2,andiezoe,https://www.flickr.com/photos/33753530@N00,051611-023,"{""pub_date"": ""1305582988"", ""date_taken"": ""2011-05-16 14:56:28"", ""license_url"": ""https://creativecommons.org/licenses/by-nc/2.0/"", ""raw_license_url"": null}","[{""name"": ""may"", ""provider"": ""flickr""}, {""name"": ""2011"", ""provider"": ""flickr""}]",f,2019-04-23 14:36:06.312326+00,t,,,
